model_name,storage_cost_bytes,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity,is_semantically_equivalent
gpt2-medium_pruned_20,1419398987,20,0.0,= = Major intersections = =,= = Major intersections = =,True,1.0,True
gpt2-medium_pruned_20,1419398987,40,0.0,= = Major intersections = =,= = Major intersections = =,True,1.0,True
gpt2-medium_pruned_20,1419398987,100,0.0,= = Major intersections = =,= = Major intersections = =,True,1.0,True
gpt2-medium_pruned_20,1419398987,5,93.23811531066895,= Shikamaru Nara =,"= Shikamaru Nara = 
  
",True,1.0,True
gpt2-medium_pruned_20,1419398987,10,0.0,= Shikamaru Nara =,= Shikamaru Nara =,True,1.0,True
gpt2-medium_pruned_20,1419398987,20,0.0,= Shikamaru Nara =,= Shikamaru Nara =,True,1.0,True
gpt2-medium_pruned_20,1419398987,40,0.0,= Shikamaru Nara =,= Shikamaru Nara =,True,1.0,True
gpt2-medium_pruned_20,1419398987,100,0.0,= Shikamaru Nara =,= Shikamaru Nara =,True,1.0,True
gpt2-medium_pruned_20,1419398987,5,2357.7475547790527,"Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . In the anime and manga , Shikamaru is a ninja affiliated with the village of Konohagakure . He is a member of Team 10 , a group of ninja consisting of himself , Choji Akimichi , Ino Yamanaka , and team leader Asuma Sarutobi . Shikamaru is portrayed as a lazy character , unwilling to apply his prodigious intelligence ; Kishimoto has noted that he likes Shikamaru due to his easygoing nature . Outside of the Naruto anime and manga , Shikamaru has appeared in four of the feature films in the series , as well as several other media relating to the series , including video games and original video animations .","Shikamaru Nara ( 明日 ひろ , Nara Shikaku ) is a young man who is the son of the Hokage and the village 's Hokage . He is the youngest of the Hokage 's children . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . 
 
                                                                                             ",False,0.7157960534095764,False
gpt2-medium_pruned_20,1419398987,10,2292.722463607788,"Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . In the anime and manga , Shikamaru is a ninja affiliated with the village of Konohagakure . He is a member of Team 10 , a group of ninja consisting of himself , Choji Akimichi , Ino Yamanaka , and team leader Asuma Sarutobi . Shikamaru is portrayed as a lazy character , unwilling to apply his prodigious intelligence ; Kishimoto has noted that he likes Shikamaru due to his easygoing nature . Outside of the Naruto anime and manga , Shikamaru has appeared in four of the feature films in the series , as well as several other media relating to the series , including video games and original video animations .","Shikamaru Nara ( 奈良 , Nara Shikamaru ) is a young man who is the son of the Hokage and the village 's Hokage . He is the youngest of the Hokage 's children . He is the only child of the Hokage and the village 's Hokage . He is the youngest of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage .",False,0.5713134407997131,False
gpt2-medium_pruned_20,1419398987,20,2155.113697052002,"Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . In the anime and manga , Shikamaru is a ninja affiliated with the village of Konohagakure . He is a member of Team 10 , a group of ninja consisting of himself , Choji Akimichi , Ino Yamanaka , and team leader Asuma Sarutobi . Shikamaru is portrayed as a lazy character , unwilling to apply his prodigious intelligence ; Kishimoto has noted that he likes Shikamaru due to his easygoing nature . Outside of the Naruto anime and manga , Shikamaru has appeared in four of the feature films in the series , as well as several other media relating to the series , including video games and original video animations .","Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a young man who is the son of the Hokage and the village 's Hokage . He is the youngest of the Hokage 's children . He is the only child of the Hokage and the village 's Hokage . He is the only child of the Hokage and the village 's Hokage . 
 
                                                                                            ",False,0.7160845994949341,False
gpt2-medium_pruned_20,1419398987,40,1897.826910018921,"Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . In the anime and manga , Shikamaru is a ninja affiliated with the village of Konohagakure . He is a member of Team 10 , a group of ninja consisting of himself , Choji Akimichi , Ino Yamanaka , and team leader Asuma Sarutobi . Shikamaru is portrayed as a lazy character , unwilling to apply his prodigious intelligence ; Kishimoto has noted that he likes Shikamaru due to his easygoing nature . Outside of the Naruto anime and manga , Shikamaru has appeared in four of the feature films in the series , as well as several other media relating to the series , including video games and original video animations .","Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . He is the main protagonist of the series . He is the son of the Hokage and the reincarnation of the ninja Shikamaru Nara . He is the reincarnation of the ninja Shikamaru Nara who was killed by the Nine Tailed Fox . He is the reincarnation of the ninja Shikamaru Nara who was killed by the Nine Tailed Fox . He is the reincarnation of the ninja Shikamaru Nara who was killed by the Nine Tailed Fox . He is the reincarnation of the ninja Shikamaru Nara who was killed by the Nine Tailed Fox . He is the reincarnation of the ninja Shikamaru Nara who was killed by the Nine Tailed",False,0.8141718506813049,False
gpt2-medium_pruned_20,1419398987,100,1112.8196716308594,"Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . In the anime and manga , Shikamaru is a ninja affiliated with the village of Konohagakure . He is a member of Team 10 , a group of ninja consisting of himself , Choji Akimichi , Ino Yamanaka , and team leader Asuma Sarutobi . Shikamaru is portrayed as a lazy character , unwilling to apply his prodigious intelligence ; Kishimoto has noted that he likes Shikamaru due to his easygoing nature . Outside of the Naruto anime and manga , Shikamaru has appeared in four of the feature films in the series , as well as several other media relating to the series , including video games and original video animations .","Shikamaru Nara ( 奈良 シカマル , Nara Shikamaru ) is a fictional character in the Naruto manga and anime series created by Masashi Kishimoto . In the anime and manga , Shikamaru is a ninja affiliated with the village of Konohagakure . He is a member of Team 10 , a group of ninja consisting of himself , Choji Akimichi , Ino Yamanaka , and team leader Asuma Sarutobi . He is voiced by Masashi Kishimoto . 
 
 
 
 
 
 
  
  
  
  
  
  
  
  
  
  
   
   
    
                ",False,0.9593190550804138,True
gpt2-medium_pruned_20,1419398987,5,1268.8312530517578,"Numerous anime and manga publications have commented on Shikamaru 's character . Many reviewers commented on his laziness and intelligence , and noted his transformation into a leader ; Anime News Network celebrated Shikamaru 's emergence as "" an unlikely hero "" in the Naruto storyline . Shikamaru has also been highly popular with the Naruto reader base , placing high in several popularity polls . Merchandise based on Shikamaru has been released , including action figures , key chains , and patches .","Numerous anime and manga adaptations have been made . The first was the original Japanese version of the manga , which was adapted into a live @-@ action film by the same name . The second was the live @-@ action film adaptation of the manga , which was released in Japan in 2005 . The third was the live @-@ action film adaptation of the manga , which was released in Japan in 2006 . The fourth was the live @-@ action film adaptation of the manga , which was released in",False,0.2036537528038025,False
